raw,parsing,pose,annotate
./data/MPII_sample1/021320428.jpg,./data/MPII_sample1_parsing/021320428_vis.png,./data/MPII_sample1_pose/021320428_rendered.png,"stair climbing, using or climbing up ladder (Taylor Code 030)"
./data/MPII_sample1/050061953.jpg,./data/MPII_sample1_parsing/050061953_vis.png,./data/MPII_sample1_pose/050061953_rendered.png,"ethnic or cultural dancing (e.g., Greek, Middle Eastern, hula, salsa, merengue, bamba y plena, flame"
./data/MPII_sample1/019984726.jpg,./data/MPII_sample1_parsing/019984726_vis.png,./data/MPII_sample1_pose/019984726_rendered.png,playing with animals
./data/MPII_sample1/012662112.jpg,./data/MPII_sample1_parsing/012662112_vis.png,./data/MPII_sample1_pose/012662112_rendered.png,"canoeing, on camping trip (Taylor Code 270)"
./data/MPII_sample1/069716625.jpg,./data/MPII_sample1_parsing/069716625_vis.png,./data/MPII_sample1_pose/069716625_rendered.png,"cleaning, general"
./data/MPII_sample1/022780076.jpg,./data/MPII_sample1_parsing/022780076_vis.png,./data/MPII_sample1_pose/022780076_rendered.png,tailoring
./data/MPII_sample1/064803032.jpg,./data/MPII_sample1_parsing/064803032_vis.png,./data/MPII_sample1_pose/064803032_rendered.png,"home repair, general"
./data/MPII_sample1/078244164.jpg,./data/MPII_sample1_parsing/078244164_vis.png,./data/MPII_sample1_pose/078244164_rendered.png,backpacking
./data/MPII_sample1/036509392.jpg,./data/MPII_sample1_parsing/036509392_vis.png,./data/MPII_sample1_pose/036509392_rendered.png,"fishing in stream, in waders (Taylor Code 670)"
./data/MPII_sample1/024471560.jpg,./data/MPII_sample1_parsing/024471560_vis.png,./data/MPII_sample1_pose/024471560_rendered.png,resistance training
./data/MPII_sample1/034827462.jpg,./data/MPII_sample1_parsing/034827462_vis.png,./data/MPII_sample1_pose/034827462_rendered.png,"polishing floors, standing, walking slowly, using electric polishing machine"
./data/MPII_sample1/029811555.jpg,./data/MPII_sample1_parsing/029811555_vis.png,./data/MPII_sample1_pose/029811555_rendered.png,"bicycling, racing and road"
./data/MPII_sample1/004664145.jpg,./data/MPII_sample1_parsing/004664145_vis.png,./data/MPII_sample1_pose/004664145_rendered.png,"massage therapist, standing"
./data/MPII_sample1/037762908.jpg,./data/MPII_sample1_parsing/037762908_vis.png,./data/MPII_sample1_pose/037762908_rendered.png,"rowing, stationary"
./data/MPII_sample1/087548865.jpg,./data/MPII_sample1_parsing/087548865_vis.png,./data/MPII_sample1_pose/087548865_rendered.png,"chambermaid, hotel housekeeper, making bed, cleaning bathroom, pushing cart"
./data/MPII_sample1/017862888.jpg,./data/MPII_sample1_parsing/017862888_vis.png,./data/MPII_sample1_pose/017862888_rendered.png,fishing from river bank
./data/MPII_sample1/063315138.jpg,./data/MPII_sample1_parsing/063315138_vis.png,./data/MPII_sample1_pose/063315138_rendered.png,racquetball
./data/MPII_sample1/099672640.jpg,./data/MPII_sample1_parsing/099672640_vis.png,./data/MPII_sample1_pose/099672640_rendered.png,resistance training
./data/MPII_sample1/034671876.jpg,./data/MPII_sample1_parsing/034671876_vis.png,./data/MPII_sample1_pose/034671876_rendered.png,cleaning gutters
./data/MPII_sample1/086774739.jpg,./data/MPII_sample1_parsing/086774739_vis.png,./data/MPII_sample1_pose/086774739_rendered.png,"digging, spading, filling garden, composting"
./data/MPII_sample1/001923170.jpg,./data/MPII_sample1_parsing/001923170_vis.png,./data/MPII_sample1_pose/001923170_rendered.png,picking fruits/vegetables
./data/MPII_sample1/070090668.jpg,./data/MPII_sample1_parsing/070090668_vis.png,./data/MPII_sample1_pose/070090668_rendered.png,"shoe repair, general"
./data/MPII_sample1/088865908.jpg,./data/MPII_sample1_parsing/088865908_vis.png,./data/MPII_sample1_pose/088865908_rendered.png,"hunting, general"
./data/MPII_sample1/070662987.jpg,./data/MPII_sample1_parsing/070662987_vis.png,./data/MPII_sample1_pose/070662987_rendered.png,fishing from river bank
./data/MPII_sample1/013436961.jpg,./data/MPII_sample1_parsing/013436961_vis.png,./data/MPII_sample1_pose/013436961_rendered.png,"typing, electric, manual or computer"
./data/MPII_sample1/090147758.jpg,./data/MPII_sample1_parsing/090147758_vis.png,./data/MPII_sample1_pose/090147758_rendered.png,"shoe repair, general"
./data/MPII_sample1/057314925.jpg,./data/MPII_sample1_parsing/057314925_vis.png,./data/MPII_sample1_pose/057314925_rendered.png,"sitting, arts and crafts,  carving wood, weaving, spinning wool"
./data/MPII_sample1/033426337.jpg,./data/MPII_sample1_parsing/033426337_vis.png,./data/MPII_sample1_pose/033426337_rendered.png,"wheelbarrow, pushing garden cart or wheelbarrow"
./data/MPII_sample1/070957919.jpg,./data/MPII_sample1_parsing/070957919_vis.png,./data/MPII_sample1_pose/070957919_rendered.png,"fishing, general"
./data/MPII_sample1/061622425.jpg,./data/MPII_sample1_parsing/061622425_vis.png,./data/MPII_sample1_pose/061622425_rendered.png,"skiing, downhill"
./data/MPII_sample1/070491113.jpg,./data/MPII_sample1_parsing/070491113_vis.png,./data/MPII_sample1_pose/070491113_rendered.png,cooking or food preparation
./data/MPII_sample1/077482777.jpg,./data/MPII_sample1_parsing/077482777_vis.png,./data/MPII_sample1_pose/077482777_rendered.png,"garbage collector, walking, dumping bins into truck"
./data/MPII_sample1/057780705.jpg,./data/MPII_sample1_parsing/057780705_vis.png,./data/MPII_sample1_pose/057780705_rendered.png,"rowing, stationary"
./data/MPII_sample1/062096643.jpg,./data/MPII_sample1_parsing/062096643_vis.png,./data/MPII_sample1_pose/062096643_rendered.png,"yoga, Power"
./data/MPII_sample1/025741123.jpg,./data/MPII_sample1_parsing/025741123_vis.png,./data/MPII_sample1_pose/025741123_rendered.png,"trapping game, general"
./data/MPII_sample1/083848269.jpg,./data/MPII_sample1_parsing/083848269_vis.png,./data/MPII_sample1_pose/083848269_rendered.png,"paddle boarding, standing"
./data/MPII_sample1/064894194.jpg,./data/MPII_sample1_parsing/064894194_vis.png,./data/MPII_sample1_pose/064894194_rendered.png,"fishing, general"
./data/MPII_sample1/002114982.jpg,./data/MPII_sample1_parsing/002114982_vis.png,./data/MPII_sample1_pose/002114982_rendered.png,fishing from river bank
./data/MPII_sample1/059459845.jpg,./data/MPII_sample1_parsing/059459845_vis.png,./data/MPII_sample1_pose/059459845_rendered.png,"masonry, concrete"
./data/MPII_sample1/020728252.jpg,./data/MPII_sample1_parsing/020728252_vis.png,./data/MPII_sample1_pose/020728252_rendered.png,cooking or food preparation
./data/MPII_sample1/082069616.jpg,./data/MPII_sample1_parsing/082069616_vis.png,./data/MPII_sample1_pose/082069616_rendered.png,circuit training
./data/MPII_sample1/073392037.jpg,./data/MPII_sample1_parsing/073392037_vis.png,./data/MPII_sample1_pose/073392037_rendered.png,"gardening, general, moderate effort"
./data/MPII_sample1/042748645.jpg,./data/MPII_sample1_parsing/042748645_vis.png,./data/MPII_sample1_pose/042748645_rendered.png,"rowing, stationary"
./data/MPII_sample1/019032122.jpg,./data/MPII_sample1_parsing/019032122_vis.png,./data/MPII_sample1_pose/019032122_rendered.png,"windsurfing or kitesurfing, winter"
./data/MPII_sample1/011057919.jpg,./data/MPII_sample1_parsing/011057919_vis.png,./data/MPII_sample1_pose/011057919_rendered.png,"walking, applying fertilizer or seeding a lawn, push applicator"
./data/MPII_sample1/098056823.jpg,./data/MPII_sample1_parsing/098056823_vis.png,./data/MPII_sample1_pose/098056823_rendered.png,"carpentry, general, workshop (Taylor Code 620)"
./data/MPII_sample1/069055264.jpg,./data/MPII_sample1_parsing/069055264_vis.png,./data/MPII_sample1_pose/069055264_rendered.png,reclining
./data/MPII_sample1/066166726.jpg,./data/MPII_sample1_parsing/066166726_vis.png,./data/MPII_sample1_pose/066166726_rendered.png,"fishing, catching fish with hands"
./data/MPII_sample1/078129065.jpg,./data/MPII_sample1_parsing/078129065_vis.png,./data/MPII_sample1_pose/078129065_rendered.png,running
./data/MPII_sample1/002753672.jpg,./data/MPII_sample1_parsing/002753672_vis.png,./data/MPII_sample1_pose/002753672_rendered.png,planting trees
./data/MPII_sample1/070248408.jpg,./data/MPII_sample1_parsing/070248408_vis.png,./data/MPII_sample1_pose/070248408_rendered.png,"standing, arts and crafts, sand painting, carving, weaving"
./data/MPII_sample1/087035400.jpg,./data/MPII_sample1_parsing/087035400_vis.png,./data/MPII_sample1_pose/087035400_rendered.png,"shoe repair, general"
./data/MPII_sample1/068332543.jpg,./data/MPII_sample1_parsing/068332543_vis.png,./data/MPII_sample1_pose/068332543_rendered.png,"shoveling snow, by hand"
./data/MPII_sample1/056000436.jpg,./data/MPII_sample1_parsing/056000436_vis.png,./data/MPII_sample1_pose/056000436_rendered.png,laundry worker
./data/MPII_sample1/079383591.jpg,./data/MPII_sample1_parsing/079383591_vis.png,./data/MPII_sample1_pose/079383591_rendered.png,"sitting, arts and crafts,  carving wood, weaving, spinning wool"
./data/MPII_sample1/030557646.jpg,./data/MPII_sample1_parsing/030557646_vis.png,./data/MPII_sample1_pose/030557646_rendered.png,cooking or food preparation
./data/MPII_sample1/005113164.jpg,./data/MPII_sample1_parsing/005113164_vis.png,./data/MPII_sample1_pose/005113164_rendered.png,"carrying, loading or stacking wood"
./data/MPII_sample1/046103357.jpg,./data/MPII_sample1_parsing/046103357_vis.png,./data/MPII_sample1_pose/046103357_rendered.png,"aerobic, step"
./data/MPII_sample1/046088128.jpg,./data/MPII_sample1_parsing/046088128_vis.png,./data/MPII_sample1_pose/046088128_rendered.png,"pilates, general"
./data/MPII_sample1/053552588.jpg,./data/MPII_sample1_parsing/053552588_vis.png,./data/MPII_sample1_pose/053552588_rendered.png,"garbage collector, walking, dumping bins into truck"
./data/MPII_sample1/082218291.jpg,./data/MPII_sample1_parsing/082218291_vis.png,./data/MPII_sample1_pose/082218291_rendered.png,race walking
./data/MPII_sample1/023872881.jpg,./data/MPII_sample1_parsing/023872881_vis.png,./data/MPII_sample1_pose/023872881_rendered.png,"softball, general"
./data/MPII_sample1/058559183.jpg,./data/MPII_sample1_parsing/058559183_vis.png,./data/MPII_sample1_pose/058559183_rendered.png,fishing from river bank
./data/MPII_sample1/083151833.jpg,./data/MPII_sample1_parsing/083151833_vis.png,./data/MPII_sample1_pose/083151833_rendered.png,"rope skipping, general"
./data/MPII_sample1/068258167.jpg,./data/MPII_sample1_parsing/068258167_vis.png,./data/MPII_sample1_pose/068258167_rendered.png,"skating, ice dancing"
./data/MPII_sample1/076977231.jpg,./data/MPII_sample1_parsing/076977231_vis.png,./data/MPII_sample1_pose/076977231_rendered.png,"canoeing, kayaking, rowing, competitive"
./data/MPII_sample1/082608207.jpg,./data/MPII_sample1_parsing/082608207_vis.png,./data/MPII_sample1_pose/082608207_rendered.png,"shoe repair, general"
./data/MPII_sample1/047078500.jpg,./data/MPII_sample1_parsing/047078500_vis.png,./data/MPII_sample1_pose/047078500_rendered.png,"planting, potting, transplanting seedlings or plants, light effort"
./data/MPII_sample1/012771348.jpg,./data/MPII_sample1_parsing/012771348_vis.png,./data/MPII_sample1_pose/012771348_rendered.png,"skiing, downhill"
./data/MPII_sample1/041060407.jpg,./data/MPII_sample1_parsing/041060407_vis.png,./data/MPII_sample1_pose/041060407_rendered.png,"ballet, modern, or jazz"
./data/MPII_sample1/062904699.jpg,./data/MPII_sample1_parsing/062904699_vis.png,./data/MPII_sample1_pose/062904699_rendered.png,"bicycling, mountain"
./data/MPII_sample1/066739862.jpg,./data/MPII_sample1_parsing/066739862_vis.png,./data/MPII_sample1_pose/066739862_rendered.png,"farming, milking by machine, light effort"
./data/MPII_sample1/054502692.jpg,./data/MPII_sample1_parsing/054502692_vis.png,./data/MPII_sample1_pose/054502692_rendered.png,using heavy tools
./data/MPII_sample1/003774732.jpg,./data/MPII_sample1_parsing/003774732_vis.png,./data/MPII_sample1_pose/003774732_rendered.png,"bird watching, slow walk"
./data/MPII_sample1/029470137.jpg,./data/MPII_sample1_parsing/029470137_vis.png,./data/MPII_sample1_pose/029470137_rendered.png,"bakery, general"
./data/MPII_sample1/098935502.jpg,./data/MPII_sample1_parsing/098935502_vis.png,./data/MPII_sample1_pose/098935502_rendered.png,sharpening tools
./data/MPII_sample1/092421843.jpg,./data/MPII_sample1_parsing/092421843_vis.png,./data/MPII_sample1_pose/092421843_rendered.png,"printing, paper industry worker, standing"
./data/MPII_sample1/039120344.jpg,./data/MPII_sample1_parsing/039120344_vis.png,./data/MPII_sample1_pose/039120344_rendered.png,"washing fence, painting fence, moderate effort"
./data/MPII_sample1/067040978.jpg,./data/MPII_sample1_parsing/067040978_vis.png,./data/MPII_sample1_pose/067040978_rendered.png,"carpentry, general"
./data/MPII_sample1/026740203.jpg,./data/MPII_sample1_parsing/026740203_vis.png,./data/MPII_sample1_pose/026740203_rendered.png,fishing from river bank
./data/MPII_sample1/066775603.jpg,./data/MPII_sample1_parsing/066775603_vis.png,./data/MPII_sample1_pose/066775603_rendered.png,skateboarding
./data/MPII_sample1/007208434.jpg,./data/MPII_sample1_parsing/007208434_vis.png,./data/MPII_sample1_pose/007208434_rendered.png,"carpentry, finishing or refinishing cabinets or furniture"
./data/MPII_sample1/021186654.jpg,./data/MPII_sample1_parsing/021186654_vis.png,./data/MPII_sample1_pose/021186654_rendered.png,automobile repair
./data/MPII_sample1/093213392.jpg,./data/MPII_sample1_parsing/093213392_vis.png,./data/MPII_sample1_pose/093213392_rendered.png,cooking or food preparation
./data/MPII_sample1/032597904.jpg,./data/MPII_sample1_parsing/032597904_vis.png,./data/MPII_sample1_pose/032597904_rendered.png,"standing, miscellaneous"
./data/MPII_sample1/060857172.jpg,./data/MPII_sample1_parsing/060857172_vis.png,./data/MPII_sample1_pose/060857172_rendered.png,"tai chi, qi gong, general"
./data/MPII_sample1/040690796.jpg,./data/MPII_sample1_parsing/040690796_vis.png,./data/MPII_sample1_pose/040690796_rendered.png,"digging, spading, filling garden, composting"
./data/MPII_sample1/024273255.jpg,./data/MPII_sample1_parsing/024273255_vis.png,./data/MPII_sample1_pose/024273255_rendered.png,"shoveling snow, by hand"
./data/MPII_sample1/045081941.jpg,./data/MPII_sample1_parsing/045081941_vis.png,./data/MPII_sample1_pose/045081941_rendered.png,"skating, ice dancing"
./data/MPII_sample1/062849543.jpg,./data/MPII_sample1_parsing/062849543_vis.png,./data/MPII_sample1_pose/062849543_rendered.png,"bicycling, racing and road"
./data/MPII_sample1/011571330.jpg,./data/MPII_sample1_parsing/011571330_vis.png,./data/MPII_sample1_pose/011571330_rendered.png,cooking or food preparation
./data/MPII_sample1/036300145.jpg,./data/MPII_sample1_parsing/036300145_vis.png,./data/MPII_sample1_pose/036300145_rendered.png,"bicycling, BMX"
./data/MPII_sample1/094099232.jpg,./data/MPII_sample1_parsing/094099232_vis.png,./data/MPII_sample1_pose/094099232_rendered.png,"fishing from boat or canoe, sitting"
./data/MPII_sample1/017353692.jpg,./data/MPII_sample1_parsing/017353692_vis.png,./data/MPII_sample1_pose/017353692_rendered.png,"bakery, general"
./data/MPII_sample1/093778763.jpg,./data/MPII_sample1_parsing/093778763_vis.png,./data/MPII_sample1_pose/093778763_rendered.png,resistance training
./data/MPII_sample1/067115747.jpg,./data/MPII_sample1_parsing/067115747_vis.png,./data/MPII_sample1_pose/067115747_rendered.png,"bicycling, stationary"
./data/MPII_sample1/020185345.jpg,./data/MPII_sample1_parsing/020185345_vis.png,./data/MPII_sample1_pose/020185345_rendered.png,racquetball
./data/MPII_sample1/054142939.jpg,./data/MPII_sample1_parsing/054142939_vis.png,./data/MPII_sample1_pose/054142939_rendered.png,"canoeing, on camping trip (Taylor Code 270)"
./data/MPII_sample1/048969004.jpg,./data/MPII_sample1_parsing/048969004_vis.png,./data/MPII_sample1_pose/048969004_rendered.png,"non-food shopping, with or without a cart, standing or walking"
./data/MPII_sample1/038663219.jpg,./data/MPII_sample1_parsing/038663219_vis.png,./data/MPII_sample1_pose/038663219_rendered.png,playing with animals
./data/MPII_sample1/003654967.jpg,./data/MPII_sample1_parsing/003654967_vis.png,./data/MPII_sample1_pose/003654967_rendered.png,serving food in church
./data/MPII_sample1/084541920.jpg,./data/MPII_sample1_parsing/084541920_vis.png,./data/MPII_sample1_pose/084541920_rendered.png,laying or removing carpet
./data/MPII_sample1/071510016.jpg,./data/MPII_sample1_parsing/071510016_vis.png,./data/MPII_sample1_pose/071510016_rendered.png,"sitting, playing an instrument at church"
./data/MPII_sample1/062268781.jpg,./data/MPII_sample1_parsing/062268781_vis.png,./data/MPII_sample1_pose/062268781_rendered.png,cooking or food preparation
./data/MPII_sample1/032523823.jpg,./data/MPII_sample1_parsing/032523823_vis.png,./data/MPII_sample1_pose/032523823_rendered.png,"drawing, writing, painting, standing"
./data/MPII_sample1/022652163.jpg,./data/MPII_sample1_parsing/022652163_vis.png,./data/MPII_sample1_pose/022652163_rendered.png,circuit training
./data/MPII_sample1/055284001.jpg,./data/MPII_sample1_parsing/055284001_vis.png,./data/MPII_sample1_pose/055284001_rendered.png,"kitchen activity, general, (e.g., cooking, washing dishes, cleaning up), moderate effort"
./data/MPII_sample1/041927166.jpg,./data/MPII_sample1_parsing/041927166_vis.png,./data/MPII_sample1_pose/041927166_rendered.png,"yoga, Power"
./data/MPII_sample1/022159343.jpg,./data/MPII_sample1_parsing/022159343_vis.png,./data/MPII_sample1_pose/022159343_rendered.png,"fishing in stream, in waders (Taylor Code 670)"
./data/MPII_sample1/094584441.jpg,./data/MPII_sample1_parsing/094584441_vis.png,./data/MPII_sample1_pose/094584441_rendered.png,"caulking, except log cabin"
./data/MPII_sample1/002363859.jpg,./data/MPII_sample1_parsing/002363859_vis.png,./data/MPII_sample1_pose/002363859_rendered.png,"irrigation channels, opening and closing ports"
./data/MPII_sample1/098129709.jpg,./data/MPII_sample1_parsing/098129709_vis.png,./data/MPII_sample1_pose/098129709_rendered.png,"yoga, Power"
./data/MPII_sample1/003367640.jpg,./data/MPII_sample1_parsing/003367640_vis.png,./data/MPII_sample1_pose/003367640_rendered.png,"moto-cross, off-road motor sports, all-terrain vehicle, general"
./data/MPII_sample1/041473580.jpg,./data/MPII_sample1_parsing/041473580_vis.png,./data/MPII_sample1_pose/041473580_rendered.png,"sitting, arts and crafts,  carving wood, weaving, spinning wool"
./data/MPII_sample1/045138702.jpg,./data/MPII_sample1_parsing/045138702_vis.png,./data/MPII_sample1_pose/045138702_rendered.png,"therapeutic exercise ball, Fitball exercise"
./data/MPII_sample1/083194154.jpg,./data/MPII_sample1_parsing/083194154_vis.png,./data/MPII_sample1_pose/083194154_rendered.png,"pilates, general"
./data/MPII_sample1/077715291.jpg,./data/MPII_sample1_parsing/077715291_vis.png,./data/MPII_sample1_pose/077715291_rendered.png,"cleaning windows, washing windows, general"
./data/MPII_sample1/018805857.jpg,./data/MPII_sample1_parsing/018805857_vis.png,./data/MPII_sample1_pose/018805857_rendered.png,snowboarding
./data/MPII_sample1/012886987.jpg,./data/MPII_sample1_parsing/012886987_vis.png,./data/MPII_sample1_pose/012886987_rendered.png,"therapeutic exercise ball, Fitball exercise"
./data/MPII_sample1/089544531.jpg,./data/MPII_sample1_parsing/089544531_vis.png,./data/MPII_sample1_pose/089544531_rendered.png,resistance training
./data/MPII_sample1/027426185.jpg,./data/MPII_sample1_parsing/027426185_vis.png,./data/MPII_sample1_pose/027426185_rendered.png,soccer
./data/MPII_sample1/030980688.jpg,./data/MPII_sample1_parsing/030980688_vis.png,./data/MPII_sample1_pose/030980688_rendered.png,"yoga, Power"
./data/MPII_sample1/087079717.jpg,./data/MPII_sample1_parsing/087079717_vis.png,./data/MPII_sample1_pose/087079717_rendered.png,backpacking
./data/MPII_sample1/028740960.jpg,./data/MPII_sample1_parsing/028740960_vis.png,./data/MPII_sample1_pose/028740960_rendered.png,"cleaning, sweeping floor or carpet"
./data/MPII_sample1/088283649.jpg,./data/MPII_sample1_parsing/088283649_vis.png,./data/MPII_sample1_pose/088283649_rendered.png,"canoeing, kayaking, rowing, competitive"
./data/MPII_sample1/086200647.jpg,./data/MPII_sample1_parsing/086200647_vis.png,./data/MPII_sample1_pose/086200647_rendered.png,"cutting and smoking fish, drying fish or meat"
./data/MPII_sample1/007700493.jpg,./data/MPII_sample1_parsing/007700493_vis.png,./data/MPII_sample1_pose/007700493_rendered.png,"canoeing, kayaking, rowing, competitive"
./data/MPII_sample1/029240449.jpg,./data/MPII_sample1_parsing/029240449_vis.png,./data/MPII_sample1_pose/029240449_rendered.png,"pistol shooting or trap shooting, standing"
./data/MPII_sample1/091357801.jpg,./data/MPII_sample1_parsing/091357801_vis.png,./data/MPII_sample1_pose/091357801_rendered.png,"skiing, cross-country, biathlon, skating technique"
./data/MPII_sample1/089251142.jpg,./data/MPII_sample1_parsing/089251142_vis.png,./data/MPII_sample1_pose/089251142_rendered.png,"ballet, modern, or jazz"
./data/MPII_sample1/096574721.jpg,./data/MPII_sample1_parsing/096574721_vis.png,./data/MPII_sample1_pose/096574721_rendered.png,running
./data/MPII_sample1/038066826.jpg,./data/MPII_sample1_parsing/038066826_vis.png,./data/MPII_sample1_pose/038066826_rendered.png,washing and waxing car
./data/MPII_sample1/088888794.jpg,./data/MPII_sample1_parsing/088888794_vis.png,./data/MPII_sample1_pose/088888794_rendered.png,snow shoeing
./data/MPII_sample1/059768234.jpg,./data/MPII_sample1_parsing/059768234_vis.png,./data/MPII_sample1_pose/059768234_rendered.png,"copying documents, standing"
./data/MPII_sample1/080978403.jpg,./data/MPII_sample1_parsing/080978403_vis.png,./data/MPII_sample1_pose/080978403_rendered.png,"cleaning windows, washing windows, general"
./data/MPII_sample1/035114369.jpg,./data/MPII_sample1_parsing/035114369_vis.png,./data/MPII_sample1_pose/035114369_rendered.png,"guitar, classical, folk, sitting"
./data/MPII_sample1/042655285.jpg,./data/MPII_sample1_parsing/042655285_vis.png,./data/MPII_sample1_pose/042655285_rendered.png,"bakery, general"
./data/MPII_sample1/018564670.jpg,./data/MPII_sample1_parsing/018564670_vis.png,./data/MPII_sample1_pose/018564670_rendered.png,"rope skipping, general"
./data/MPII_sample1/058622983.jpg,./data/MPII_sample1_parsing/058622983_vis.png,./data/MPII_sample1_pose/058622983_rendered.png,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo"
./data/MPII_sample1/059541480.jpg,./data/MPII_sample1_parsing/059541480_vis.png,./data/MPII_sample1_pose/059541480_rendered.png,"ballet, modern, or jazz"
./data/MPII_sample1/012325562.jpg,./data/MPII_sample1_parsing/012325562_vis.png,./data/MPII_sample1_pose/012325562_rendered.png,running
./data/MPII_sample1/091079493.jpg,./data/MPII_sample1_parsing/091079493_vis.png,./data/MPII_sample1_pose/091079493_rendered.png,using crutches
./data/MPII_sample1/092213133.jpg,./data/MPII_sample1_parsing/092213133_vis.png,./data/MPII_sample1_pose/092213133_rendered.png,"fishing in stream, in waders (Taylor Code 670)"
./data/MPII_sample1/019201625.jpg,./data/MPII_sample1_parsing/019201625_vis.png,./data/MPII_sample1_pose/019201625_rendered.png,playing with animals
./data/MPII_sample1/036042683.jpg,./data/MPII_sample1_parsing/036042683_vis.png,./data/MPII_sample1_pose/036042683_rendered.png,"Alaska Native Games, Eskimo Olympics, general"
./data/MPII_sample1/060732442.jpg,./data/MPII_sample1_parsing/060732442_vis.png,./data/MPII_sample1_pose/060732442_rendered.png,"cleaning, general"
